2023/3/8 17:27:1, -0.02, 0.12, 1.03, -0.1755725, 5.793893, -0.6717557, 23.94
2023/3/8 17:33:14, -0.04, 0.11, 0.94, -5.412214, -8.870229, -1.045802, 23.89
2023/3/8 17:33:14, 0.009999999, 0.1, 1.03, -2.022901, 0.1374046, -0.5267176, 23.8
2023/3/8 17:33:14, -0.02, 0.12, 0.9599999, 3.412214, 11.12214, -1.167939, 23.8
2023/3/8 17:33:14, -0.03, 0.12, 0.9599999, -2.877863, -0.03053435, -0.8396947, 23.75
2023/3/8 17:33:14, -0.05, 0.12, 1.0, -1.70229, 0.2519084, -0.6335878, 23.8
2023/3/8 17:33:14, -0.06, 0.11, 1.0, -1.862595, 0.4122138, -0.6946565, 23.89
2023/3/8 17:33:14, -0.04, 0.11, 1.0, -2.083969, -2.427481, -0.9465649, 23.85
2023/3/8 17:33:14, -0.04, 0.12, 0.99, -1.984733, -1.679389, -0.6717557, 23.89
2023/3/8 17:33:15, -0.04, 0.12, 0.99, -2.435115, -1.748092, -0.6183206, 23.8
2023/3/8 17:33:15, -0.04, 0.11, 1.01, -1.030534, -3.480916, -0.3816794, 23.85
2023/3/8 17:33:15, -0.03, 0.11, 0.99, -2.038168, -0.8473283, -0.6335878, 23.71
2023/3/8 17:33:15, -0.04, 0.12, 1.0, -2.778626, -0.1755725, -0.7633588, 23.8
2023/3/8 17:33:15, -0.02, 0.11, 1.0, -6.450382, -3.564885, -0.7099237, 23.89
2023/3/8 17:33:15, -0.02, 0.12, 1.0, -0.8244275, 3.40458, -0.648855, 23.89
2023/3/8 17:33:15, -0.04, 0.12, 0.9599999, 1.389313, 5.679389, -0.5954198, 23.89
2023/3/8 17:33:15, -0.03, 0.11, 0.9700001, -1.946565, 0.2977099, -0.7938931, 23.75
2023/3/8 17:33:16, -0.02, 0.1, 1.01, -3.580153, 2.282443, -0.3664122, 23.8
2023/3/8 17:33:16, -0.03, 0.11, 0.99, -1.877863, -1.183206, -0.7862596, 23.94
2023/3/8 17:33:17, -0.05, 0.12, 0.93, -0.8778625, -4.526718, -0.9923664, 23.85
2023/3/8 17:33:17, -0.02, 0.11, 0.98, -2.587786, 0.3664122, -0.870229, 23.75
2023/3/8 17:33:17, -0.04, 0.11, 1.0, -3.496183, 0.9007633, -0.6564885, 23.85
2023/3/8 17:33:17, -0.02, 0.12, 0.95, -2.793893, -4.091603, -0.4961832, 23.89
2023/3/8 17:33:17, -0.02, 0.11, 0.99, 0.5725191, 0.2824428, -0.6564885, 23.85
2023/3/8 17:33:17, -0.02, 0.11, 1.01, -1.435114, -0.4122138, -0.7862596, 23.85
2023/3/8 17:33:18, -0.02, 0.11, 1.01, -2.343511, -0.3969466, -0.870229, 23.8
2023/3/8 17:33:18, -0.03, 0.1, 1.0, -2.732824, -0.2824428, -0.6335878, 23.85
2023/3/8 17:33:18, 0.03, 0.09, 0.9700001, 1.977099, 0.8015267, -0.3129771, 23.89
2023/3/8 17:33:18, -0.009999999, 0.11, 0.99, -2.793893, 0.8091603, -0.7709923, 23.85
2023/3/8 17:33:18, -0.04, 0.11, 1.01, -3.183206, -4.633588, -0.832061, 23.85
2023/3/8 17:33:19, -0.03, 0.1, 1.01, -1.251908, -0.09923664, -0.5725191, 23.85
2023/3/8 17:33:19, -0.02, 0.13, 0.99, -0.7022901, 5.259542, -0.6030535, 23.85
